(index)->(Latitude,Longitude,Country(Text),State(Text),Region(Text),Time,rate,Population)
Latitude[ unit="degrees" ],Longitude[ unit="degrees" ],Country(Text),State(Text),Region(Text),Population[],Time[ fmt="yyyy-MM-dd" ],rate[ missing="-9999.9" ]
Latitude=9.40094
Longitude=12.5657
Country=nigeria
State=Adamawa
Region=Gombi
Population=159541.0
2009-01-18,-9999.9
2009-01-25,-9999.9
2009-02-01,-9999.9
2009-02-08,-9999.9
2009-02-15,-9999.9
2009-02-22,0.46
2009-03-01,-9999.9
2009-03-08,-9999.9
2009-03-15,4.17
2009-03-22,5.56
2009-03-29,7.87
2009-04-05,2.31
2009-04-12,3.24
2009-04-19,6.48
2009-04-26,-9999.9
Latitude=9.17835
Longitude=12.5932
Country=nigeria
State=Adamawa
Region=Yola South
Population=212034.0
2009-01-04,-9999.9
2009-01-11,-9999.9
2009-01-18,-9999.9
2009-01-25,-9999.9
2009-02-01,-9999.9
2009-02-08,-9999.9
2009-02-15,-9999.9
2009-02-22,0.94
2009-03-01,0.47
2009-03-08,0.47
2009-03-15,1.41
2009-03-22,-9999.9
2009-03-29,8.49
2009-04-05,-9999.9
2009-04-12,-9999.9
2009-04-19,-9999.9
2009-04-26,-9999.9
Latitude=9.88567
Longitude=10.46319
Country=nigeria
State=Bauchi
Region=Alkaleri
Population=364181.0
2009-01-04,-9999.9
2009-01-11,-9999.9
2009-01-18,-9999.9
2009-01-25,-9999.9
2009-02-01,-9999.9
2009-02-08,-9999.9
2009-02-15,-9999.9
2009-02-22,-9999.9
2009-03-01,6.32
2009-03-08,5.77
2009-03-15,0.82
2009-03-22,0.82
2009-03-29,14.83
2009-04-05,12.08
2009-04-12,3.3
2009-04-19,3.02
2009-04-26,1.92
Latitude=10.31444
Longitude=9.84202
Country=nigeria
State=Bauchi
Region=Bauchi
Population=545911.0
2009-01-04,-9999.9
2009-01-11,-9999.9
2009-01-18,0.37
2009-01-25,-9999.9
2009-02-01,0.55
2009-02-08,0.18
2009-02-15,0.18
2009-02-22,7.69
2009-03-01,6.59
2009-03-08,3.85
